video_id,comment_id,text,author,like_count,published_at,channel_id,channel_name
v-9Mpe7NhkM,Ugw_fW-2JucAGDHAgTR4AaABAg,"Great interview.  My comments:<br>1.	Why do we have the capacity to enjoy music?  Long ago, I asked different people why we have the capacity to enjoy music:   Joseph Campbell told me something like, “some people think life is just about a sandwich, finding something to eat” (apparently dismissing the question as not worth answering).  A robotics profession from CalTech (whose name I don’t recall), said something like, “we don’t know, but my theory is that because the two ears are located different distances from an object, the different echoes heard by each ear would help determine the location of an object.”  My friend, who played guitar for John Lee Hooker and Eddy Money, told me, “People like patterns.”  I don’t know, but my weak theory (based on no evidence) is that we store emotional memories in part through modification of wave forms.  These brain wave patterns are formed when we have an emotional experience.  The wave forms of music match some of these patterns, and trigger the memories and emotional responses.  <br>2.	Rapid feedback of user data for song or pod-cast creation raises an issue for me.  There are many works of value that had no commercial value at the time of creation, such as the paintings of Van Gogh or the music of some jazz musicians.  I have sat in clubs where I was the only customer there and heard musicians who years later became well known.  A creator is a type of futurist, and not just a historian; what consumers like today may not stand the test of time.  Of course, the creator has to make a living, and they are free to ignore the feedback tools.<br><br>Thank you.  William L. Ramseyer",@williamramseyer9121,1.0,2020-10-18T21:46:00Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgztXsXUAhzyXRNqXB94AaABAg,Trust and alignment! ❤️,@motivationforbreakfast,0.0,2020-10-09T03:59:27Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgyIOx48esGiPr3Sdl14AaABAg,The Joscha Bach episode sent me here and i&#39;m glad it did....... epic,@LivingSpiritDesign,1.0,2020-09-22T09:24:25Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxAcqnPF_TlAzSKtr14AaABAg,I wonder if Spotify was talking to Joe Rogan when this was recorded.,@samsue2924,0.0,2020-07-09T11:40:26Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugx0DKxOglheQpt7dTd4AaABAg,"Regarding the &quot;3 minute limit&quot; for music: before the internet, many songs had an original version and a radio edit. When you heard a song on the radio, it was the short version. When you bought the album, it had the original, long version. I think mr. Soderstrom overestimates the extent to which music was shaped by this short radio format.",@SocratesAth,0.0,2020-06-21T20:59:37Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgycpVuL9l3c0_Pk9014AaABAg,"Talking so much about creators and &quot;True Romance&quot; without mentioning Carl Orff, Gunild Keetman and &quot;Gassenhauer nach Hans Neusiedler (1536)&quot;? It rubbed me the wrong way and spoiled a bit an otherwise very interesting conversation.<br><br><a href=""https://en.wikipedia.org/wiki/Gassenhauer"">https://en.wikipedia.org/wiki/Gassenhauer</a>",@AdrianConstantinJr,0.0,2020-01-28T21:42:06Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgydlXlpKZLXU2nd-Bx4AaABAg,Lol Gustav actually said &quot;It&#39;s entirely possible&quot;,@newtonheath92,0.0,2019-10-11T08:05:47Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzQ9AHYF3JKcWY1S_F4AaABAg,The movie her is one of those wha? things that you have no idea why people like it.,@owensoft,0.0,2019-09-25T18:32:36Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxSQGFvbuvtIbgwWDp4AaABAg,"Love the podcast. Honestly, YouTube premium allows your music to play continuously in the background. Also, I prefer YouTube because it has EVERY song I like, unlike Spotify &amp; iTunes. Kudos to Spotify though.",@KhariConception,0.0,2019-08-25T20:50:46Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugy9QMCE9Cj0fH10g394AaABAg,as an artists trying to create and distribute my own Music. I&#39;m curious why I&#39;m forced to use a &quot;Distributor&quot; why can&#39;t I just upload my own Intellectual Property to spotify without the middle man? -ReKo J,@WreckageRecords,0.0,2019-08-23T22:11:43Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzOpyx3jhzMNYj3BEt4AaABAg,"Music was longer before recorded music?..... Utter nonsense, think about folk and popular songs........ They existed back into antiquity of course....music didn&#39;t start with live concerts, it began in around the home.... Before recorded music, houses had pianos and other instruments.... And singers...EDM started in the 2000s?!.....more BS, it started in the late 80s.....this guy should stick to coding, forget trying to play the musicologist...",@Dazzer1234567,0.0,2019-08-16T05:13:19Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugz3Hbzu9X20_TcU95x4AaABAg,"<a href=""https://www.youtube.com/watch?v=v-9Mpe7NhkM&amp;t=6391"">1:46:31</a> &quot;I personally think that love is a lot simpler than people think&quot;. That&#39;s a big statement, I would like to hear you talk more about this.",@camilochaves4771,0.0,2019-08-14T14:46:41Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgyAzJrSRZY3U77gAOt4AaABAg,"Love Spotify of course, my main issue is the family hijacking (solved in Netflix by all the family account). Now suggestions are all over the place and my main page is filled with tons of music I &quot;dislike&quot; but come from wife and children (and it&#39;s getting worse because they use it a lot more than me :) ). Update: I saw they have a family option that cost a little more and could solve this so it&#39;s on me.",@huguesviens,0.0,2019-08-13T10:49:52Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgwwviJ1Cshvm0bMhWl4AaABAg,"<a href=""https://www.youtube.com/watch?v=v-9Mpe7NhkM&amp;t=5288"">1:28:08</a> Awesome when Lex Smiles because he&#39;s just thrown down a brilliant and funny line! <a href=""https://www.youtube.com/watch?v=v-9Mpe7NhkM&amp;t=5295"">1:28:15</a>",@carcolgeo,0.0,2019-08-11T23:31:46Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugy8jaNJBFs3_sMRgi14AaABAg,"From watching this podcast, I found Andrew Ng&#39;s machine learning course (after seeing it listed on Gustav Soderstrom&#39;s LinkedIn account) and I think it has truly changed my whole life&#39;s direction for the better. After finishing the first 2 weeks of Andrew&#39;s course, I now understand several ML concepts and keywords used by ML researchers. God bless for this podcast and Andrew Ng!",@parkershamblin4094,17.0,2019-08-08T19:38:49Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugzegv91B5yPQO8P8th4AaABAg,I did not expect that behind music service and music service engineering can be such profound philosophical ideas. Really interesting and entertaining. Pushes me to use playlists feature more and invest more time into creating my personal Spotify library.,@Dima-rj7bv,1.0,2019-08-05T02:57:16Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgwhEhq_JFqi8wzsjWR4AaABAg,"the best song depends on one&#39;s mood. and changes with the emotions. Erasure Reason and Be The One. would be the best songs.   <br>though Bushes of Love and Seagulls are cool songs, i never.had nor used spotify. it took some time to be available in Japan. it was region locked for a while. i prefer youtube lyric videos. most of my friends use Torrents. i don&#39;t pirate nor do i use Torrent. i think piracy has a lot to do with ease of payments. i don&#39;t have a credit card. in Japan you can pay for online stuff at 7-11 or most convenient stores. you print out barcode. the bar code gets scanned at the convenience store wait 2-3 days and your package comes. As for music in Japan it&#39;s largely in Japanese.  such as 男と女と酒と泪 Otoko To Onna To Sake To Namida. Man And Woman And Booze And Tears by Kawashima Eigo. Tsutaya a brick and mortar DVD rental store in Japan also has rental CDs. Japanese people would copy rental CDs on to minidiscs. So it&#39;s largely cultural on how music is distributed. Avex Trax has a choke hold on the music industry in Japan. CDs of Japanese music or J-pop tend to be 3000 yen or 30 bucks. while imports tend to be 1500 yen or 15 bucks. but most Japanese can&#39;t get past the language barrier.<br>Remember when music was political? Shona Liang&#39;s Glad I&#39;m Not A Kennedy. The Great Commandment by Camouflage, Russian Radio by Red Flag, Rage Against the Machine and Machines of Loving Grace and Voltaire. Voltaire&#39;s songs are more Religious commentary God Thinks and Hell in a Handbasket. i&#39;m sorry but Baby Baby No doesn&#39;t qualify as music in my books.",@wtfhowbizarre1946,0.0,2019-08-04T13:54:00Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxjrwfjwRECrjJ05AJ4AaABAg,"Really enjoyed the podcast, was totally thinking about Her movie when you brought it up. Also I think podcast fills this gap of intellectual curiosity of many who maybe constraint by their physical location about having the same conversations with someone else. Best line was &#39;Love is more simple than we think it is&#39;",@jagtaphimanshu09,0.0,2019-08-02T12:53:08Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgwFD-UflyfdlnA9z254AaABAg,"After watching this yesterday, I&#39;m still puzzled by these questions:<br>Would Stairway To Heaven still have been created if the analytics tools where there?<br>And will analytics tools for music production incentivize clickbait equivalent / artificial outelligence attention parasitism?",@alekseysoldatenkov5675,0.0,2019-08-01T22:31:30Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgykEPWWMCY-5oV188V4AaABAg,Always loved your interviews with folks in academia. This one with an industry practitioner is at a whole new level. Congrats on another great episode!,@FratKabula,3.0,2019-08-01T16:05:29Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgyKZR0tsGz6Qhv1rk54AaABAg,"I do completely agree on the last part of the conversation, where obviously I wouldnt want to stare at my phone for 2 hours to watch a podcast.<br>But I do enjoy listening to most of your podcast until it finished.<br>Like on this Spotify podcast, I do listen while I was riding motorcycle to work. I put my phone on my bag connect the audio through a bluetooth helmet, and keep the YouTube apps streams your podcast. I just continue your podcast on the next day, if I couldn&#39;t finish the podcast on the trip from home to work.<br>Most of your podcast are really interesting because you&#39;re able to dig deeper on every topic that you discuss with your guests!<br><br>Keep up the great work!",@WicakMifta,0.0,2019-08-01T01:55:52Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugy-GDjbFtL3s8h3N1J4AaABAg,how much are the AI engineers being paid compared to the musicians?,@mrmattbigelow,0.0,2019-07-31T15:46:37Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzHwew980dWA2N1cR14AaABAg,What is the benefit to musicians?,@mrmattbigelow,0.0,2019-07-31T15:37:55Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgyT9h7XQ01plwg30-F4AaABAg,"Will never look at Spotify the same way as before ... spoiler: songs are a state space &amp; playlists vectors! Thanks to you and your guest, Lex - one of your most mind-blowing episodes :)",@agnesk1677,2.0,2019-07-31T12:31:47Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzcpAq6j4K7mfeycul4AaABAg,Sensational.,@PeterGalipo,0.0,2019-07-31T11:32:55Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugxp92kEhhwySbS6MN94AaABAg,"Thank you for giving yet another excellent episode, great to finally hear something from Spotify. I&#39;ve noticed you&#39;ve mentioned you don&#39;t like the sound of your own voice. I find myself having a low threshold for being annoyed by how people talk in podcasts, but you pass with flying colors! Your modest and calm way of speaking makes it easy to follow the discussion, along with all the great questions.",@andredegardstuen1130,2.0,2019-07-31T09:45:21Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgwzqzeT7VsQyqQIjjR4AaABAg,"Spotify also created &quot;Luigi&quot; a library I am currently using to for app&#39;s pipeline: <a href=""https://luigi.readthedocs.io/en/stable/index.html"">https://luigi.readthedocs.io/en/stable/index.html</a>",@carlossegura403,0.0,2019-07-30T18:52:44Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxWJFROew1bArWEMGl4AaABAg,Why would anyone dislike this?,@Fanofjambi,0.0,2019-07-30T08:54:36Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugytedb-dqcFZH9QzJh4AaABAg,"Lex, I stopped the video at <a href=""https://www.youtube.com/watch?v=v-9Mpe7NhkM&amp;t=4400"">1:13:20</a> ONLY because I was supposed to be sleeping and hour and thirteen minutes ago :)  Great podcast, I will be finishing it!",@adampg82,1.0,2019-07-30T08:17:02Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxebbvaEHSHbusSRIV4AaABAg,"I remember when my friends showed me the Spotify beta back in 07 or 08. <br>I refused to believe it was true, it was so amazing. When Spotify fails the world will be a much poorer place.",@tifius,6.0,2019-07-30T00:15:42Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgyQAUkIc9xIKdpaFap4AaABAg,Incredible episode!!!,@kylegushue,0.0,2019-07-29T22:21:50Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxVFuIXbZ1P_Xcv4td4AaABAg,"Great interview as always, Lex! For your stats: as far as I know I have listened to al your AI podcasts (without skipping parts ;-) ). Don&#39;t ever drop the video part! As mentioned in the interview this gives the feeling to be present.",@hanselpedia,16.0,2019-07-29T19:26:47Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxOBzfHvRPK4p2w2Bd4AaABAg,Spotify is very good for listening to ads.,@user-zu6kj8fv2w,4.0,2019-07-29T17:27:21Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgyWbWy8NKTCdg3LrAt4AaABAg,FYI: there is an YouTube Music app. Separate app for music streaming.,@ivanr7725,7.0,2019-07-29T16:36:48Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugy0leaaeLlduq9-aVZ4AaABAg,Was pirating &quot;horrible for artists&quot;?,@onionpsi264,0.0,2019-07-29T16:31:04Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugx3uLTvK8ZeyZSbKW14AaABAg,"Thank you Lex for this podcast, very informative.",@troymeenahan2008,4.0,2019-07-29T15:53:18Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugy3GI23s4uxcFxJfAt4AaABAg,"Quentin Tarantino was the writer of True Romance, not the producer or director. Just fyi...",@RealityCheck6969,4.0,2019-07-29T15:40:33Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzC3upx7Xy5WAVVyO14AaABAg,Man I never get notifications for your videos.  I always notice them on twitter before I get told they exist here.,@sebacaine6974,0.0,2019-07-29T15:18:57Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzBV0us4S0uRH5ZEnd4AaABAg,Excellent discussion as always. Thank you. Gustav seems like a really cool guy. May the music always play. EDIT: And I&#39;m watching until the end. Always do.<br>I love your work Lex.,@metafuel,5.0,2019-07-29T15:02:30Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgyxGL4ucQCpyxfA8Cx4AaABAg,true bliss. Thanks for sharing all your genius discussions.,@tir0__,1.0,2019-07-29T14:45:11Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgwUSBND6GV5PcPVLpF4AaABAg,Finally a place for me to say that the spotify discover weekly is a fucking terrible algorithm,@Obyvvatel,0.0,2019-07-29T14:39:27Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,Ugyp_WzBieVmy-YOI5F4AaABAg,True romance is the shizzy! Plus any chic will automatically watch it with ya just from the name....,@gearslingger,0.0,2019-07-29T14:38:13Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzEWWH0S1XJZSZyJIl4AaABAg,"Who here has Spotify?? My song Deep End just hit 140,000 streams i still can’t believe it <a href=""https://open.spotify.com/track/2a2Cya5w38r5g40Bc6wLmC?si=g0Iq7jl8Qvee-hz0k0GQxw"">https://open.spotify.com/track/2a2Cya5w38r5g40Bc6wLmC?si=g0Iq7jl8Qvee-hz0k0GQxw</a>",@kology101,1.0,2019-07-29T14:31:22Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgxGoelR9O4fsD8pEEx4AaABAg,Very few channels deserve a like and a comment 15 minutes after the release of a 2 hour video.<br>This is one of them.,@djai1662,4.0,2019-07-29T14:30:55Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
v-9Mpe7NhkM,UgzMJWBSpZ4uC0CA2GZ4AaABAg,Awesome interview lex! Really excited to see recommender systems in music go beyond collaborative filtering with the user input vectors Gustav describes!,@connorshorten6311,13.0,2019-07-29T14:27:54Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgwCXUDxHY5UeKqrpQ14AaABAg,"I really enjoyed this conversation with Chris. Here&#39;s the high-level outline:<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o"">0:00</a> - Introduction<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=69"">1:09</a> - CMU and the DARPA Challenges<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=312"">5:12</a> - Red Whittaker and Leadership<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=774"">12:54</a> - Hardest part about autonomous driving<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=840"">14:00</a> - LIDAR<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=1002"">16:42</a> - Sensor suite cost<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=1159"">19:19</a> - Level 2 autonomy and the human factor<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=1468"">24:28</a> - Level 4 autonomy and demonstrating safety<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=1920"">32:00</a> - Public perception<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=2080"">34:40</a> - Deployment at scale<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=2305"">38:25</a> - Most impactful breakthroughs<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=2390"">39:50</a> - Pedestrian and cyclists<br><a href=""https://www.youtube.com/watch?v=Tj6NOfdfa4o&amp;t=2545"">42:25</a> - Aurora path forward",@lexfridman,44.0,2019-07-22T13:30:55Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugzmtx9s6W8dFxx59z54AaABAg,What happens when bugs smushed on the sensors and lidar?,@cpg1388,0.0,2022-06-11T18:32:28Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgxxxhuWT7Y--xfUmcd4AaABAg,"The Government should not pass this!!!!!  To many what if’s,  <br>What happens if you have a blowout on a steer tire ?<br>How would it work if a truck had to do a tricky maneuver on a highway  <br>Due to an accident ?<br>What about debris in the trucks lane, and the truck has cars on each side ?<br>What about a hard rain ? And the sensors get confused ? <br>What if a cop had to pull this truck over due to a bad trailer tire ?  Which is a huge safety concern<br>NOT TO MENTION 60,000-80,000# of weight driving behind cars.<br>What about sunshine slowdown ? How can the sensors read anything with very bright light shining on the front of a truck ?",@michaelwhite9863,0.0,2021-10-18T21:32:00Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgyUan30jUPVDrHdKWd4AaABAg,"&quot;When we trust the system we can do even more secondary activity, like smartphones&quot; - I see that &quot;thing&quot; almost everyday in another cars around without any self driving vehicles or autonomy etc...",@rendermanpro,0.0,2021-04-10T07:03:49Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugwh9VvvUgZXsow6gzF4AaABAg,"Suggested question for anyone you interview about self-driving cars: &quot;How good does it have to be?&quot;<br><br>We allow 15 or 16 year old boys to drive and they&#39;re far more dangerous than the average driver. Does a self-driving car have to be better than average? Much better than average? Or just better than teenage boys?<br><br>If you require self-driving cars to be much better than average, a lot more people will die in the time period between when they&#39;re as good as average drivers and the time when they reach whatever threshold you set. This is even more true if self-driving cars are primarily used by teens and other drivers who are more dangerous than average.",@WarrenRedlich,1.0,2019-09-11T23:47:13Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgybMQVQetmnwZPiOdp4AaABAg,"Very interesting point around 26 minutes about the driver trusting the car after 30 days. Kahneman and Tversky wrote about humans&#39; inability to handle small probabilities.<br><br><a href=""https://science.sciencemag.org/content/185/4157/1124"">https://science.sciencemag.org/content/185/4157/1124</a>",@WarrenRedlich,1.0,2019-09-11T23:28:59Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugy1glA2rVvXBsRMYHx4AaABAg,"A simple solution to the &quot;people walking in front of autonomous cars&quot; problem, is to snap a photo and report to them to the police.  They are identified through facial recognition and sent a ticket.  Word gets out that you will get a ticket for walking in front of cars, most people stop doing it.",@wessonsmithjr.6257,0.0,2019-08-17T16:26:20Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgwO3QS3ng156kyyp9J4AaABAg,WOW! Chris Pratt is a genius!!!,@TheMangineer,1.0,2019-08-06T23:25:20Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugz5Nbd0Nj12V2sI_SJ4AaABAg,"I&#39;m sorry, but I am very skeptical about the real world application of this technology. <br><br>I live in a medium sized city that just launched an LRT system. Even though they are on rails, they still have &quot;drivers&quot;. In less than 2 months of operation, there have been about 10 collisions with other vehicles.",@martinliehs2513,0.0,2019-07-30T16:58:42Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgwZN5huA4uyU7FTqEx4AaABAg,they should do the next darpa grand challenge at LAX. damn near impossible to drive through departure/arrival without almost running someone over or getting rear ended by all those shuttle buses.,@jti107,6.0,2019-07-30T05:19:23Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugx2_oy5qwyu9EzyJIZ4AaABAg,"Lex, would be great to have George Hotz on your podcast!",@joshuam2341,7.0,2019-07-28T19:30:08Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugx7udBxcYKeU0TVe114AaABAg,"Great interview, like your style. Though I thought you were a little soft on the question of proving Level 4/5 capability. All regulatory bodies and insurance companies will require a proof of safety with x sigma better than humans over Billions of miles including all possible corner cases. Last I read it’s 10-15 Billion miles. Tesla is the only Company capable to produce those miles, so I agree with Elon: It’s game, set, and match for Tesla. Why did you not press him on that? Politeness?",@AlexanderKlinkner,2.0,2019-07-27T19:37:50Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgzaPeiYy1AaxXsqcpN4AaABAg,"10 years ago I thought Urmson and Google were well on their way to autonomous driving. They both have lost their way. Listening to his response to Musk&#39;s lidar disdain convinced me that Musk has the correct path. Video can impute distance, speed and identify objects and driving surfaces by pixel analysis sufficient to steer cars. Lidar cannot read signs or identify tail end threats like video can. Ergo, you don&#39;t need lidar for level 4 and 5. You don&#39;t need maps and you don&#39;t need GPS. They can help in contaminated roads but Tesla has a GPS correction plan for that also. At some point contaminated roads are unsafe for any vehicular traffic. Tesla&#39;s vast 300,000 + autopilot fleet will be able to verify the software orders of magnitude faster than all others and clean up the tail ends much quicker. I understand all of Urmson&#39;s concerns about level 2 overconfidence. Tesla is blowing through that at lightning speed and will be past it within a year or less.",@leeoldershaw956,5.0,2019-07-26T02:08:16Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgxNBZm0KzMuTyOjzj54AaABAg,"Off topic, but I want to share a random observation I found interesting. The sigmoid curves often used as activation functions in some types of neural networks closely resemble a cumulative normal distribution curve. Sorry if it&#39;s very basic. But I was intrigued by the potential usefulness.   I absolutely love these videos!",@jasonvoss1984,0.0,2019-07-25T14:02:48Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgyMrGEEeJ3fko9y1bt4AaABAg,Boy does he sound like Sam Harris,@igalbog,7.0,2019-07-24T11:02:16Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgwTSj2Uv8Ff6Fx9qDJ4AaABAg,"Thanks Lex for another great podcast! Why infrastructure is not important as a breakthrough? As China is pulling massive infrastructure on a massive scale to support Autonomous age, I think that breakthrough is equally important and desirable for new coming technologies.",@supersnowva6717,3.0,2019-07-24T00:04:25Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgzQqHcWhTSKyKWfkqt4AaABAg,"In 2015 in Germany 3475 people died due to an accident, 2049 of them died due to the misbehavior of car drivers. A large group of the car drivers, does not drink and drive, does not race on the streets, drives carefully, puts the smartphone away and never tired, has a safe and modern car etc etc, i.e. does the uttermost possible to drive safely. You cannot convince these people that autonomous driving is safer than they used to drive until you get under the number of non-selfinflicted deaths per year.",@agnesk1677,2.0,2019-07-23T14:34:13Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugw4QR04KFmpo3Tmh3l4AaABAg,Maybe hardware just can’t do what wetwear can do.,@HL-iw1du,0.0,2019-07-23T10:17:48Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,UgytlW6ko4lte9pki_l4AaABAg,"I would like more discussions around how humans will interact with the L4-5 autonomous driver in future, asking it to take it easy since you just have av full cup of coffe in your hand, or ask it to drive faster maybe even break some rule bacause I&#39;m late or my wife is giving birth in the car 😀, Will vendor x be faster from a-b on average, or will vendor y always be the kind one that let&#39;s the others pass a tight passage first? will humans be able to teach the autonomous driver or give it som helpful tips by speaking to it? like &quot;there is a nasty damage in the road here so hold a bit to the left to avoid unecessary damage or better comfort&quot; etc. I assume that ai-acceleration on other areas like speech recognition and incorporation of some Google assitant v5.0 will also happen in the coming 10 years... Also interesting to elaborate around what more intelligent systems that continously learn how how to please it&#39;s owner/customer but still be taking responsibillity for it&#39;s actions.",@ChristerForslund,0.0,2019-07-23T07:03:23Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugweyc-jvwPboiLgzbZ4AaABAg,"The disappointing thing about this interview is that Urmson doesn&#39;t acknowledge how Tesla is pushing autonomy  forward. Why not admit that Lidar was necessary in 2007 but not as important today, since vision is much better? Maybe because it doesn&#39;t fit the Aurora business model. You don&#39;t have to be a Tesla fan to acknowledge that they are the main reason the auto industry is so focused on autonomy.",@krimdelko,9.0,2019-07-23T06:40:02Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugxkx__YAyFDUfa0wCh4AaABAg,"Fantastic interview, loved the insights. Great to get a differing view (to Elon&#39;s) of how LIDR sits in the technology mix.",@dmurphydrtc,0.0,2019-07-23T04:03:33Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
Tj6NOfdfa4o,Ugy-1yTgbv1fUMm95YB4AaABAg,He has Avengers logo!,@autumnite,2.0,2019-07-23T02:23:37Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
